,nSessions,nTrials,pC,p1Min,p1Max,minOddChange,minRunLength,maxRunLength,applyMinForLastRunLength,sessionIndex,trialIndex,p1,didP1Change,outcome
40494,150,1000,0.005,0,1,4,6,250,False,40,494,0.9461005076606825,False,1
40495,150,1000,0.005,0,1,4,6,250,False,40,495,0.9461005076606825,False,1
40496,150,1000,0.005,0,1,4,6,250,False,40,496,0.9461005076606825,False,1
40497,150,1000,0.005,0,1,4,6,250,False,40,497,0.9461005076606825,False,1
40498,150,1000,0.005,0,1,4,6,250,False,40,498,0.9461005076606825,False,1
40499,150,1000,0.005,0,1,4,6,250,False,40,499,0.9461005076606825,False,1
40500,150,1000,0.005,0,1,4,6,250,False,40,500,0.9461005076606825,False,1
40501,150,1000,0.005,0,1,4,6,250,False,40,501,0.9461005076606825,False,1
40502,150,1000,0.005,0,1,4,6,250,False,40,502,0.9461005076606825,False,1
40503,150,1000,0.005,0,1,4,6,250,False,40,503,0.9461005076606825,False,1
40504,150,1000,0.005,0,1,4,6,250,False,40,504,0.9461005076606825,False,1
40505,150,1000,0.005,0,1,4,6,250,False,40,505,0.9461005076606825,False,1
40506,150,1000,0.005,0,1,4,6,250,False,40,506,0.9461005076606825,False,1
40507,150,1000,0.005,0,1,4,6,250,False,40,507,0.9461005076606825,False,1
40508,150,1000,0.005,0,1,4,6,250,False,40,508,0.9461005076606825,False,1
40509,150,1000,0.005,0,1,4,6,250,False,40,509,0.9461005076606825,False,1
40510,150,1000,0.005,0,1,4,6,250,False,40,510,0.9461005076606825,False,1
40511,150,1000,0.005,0,1,4,6,250,False,40,511,0.9461005076606825,False,1
40512,150,1000,0.005,0,1,4,6,250,False,40,512,0.9461005076606825,False,0
40513,150,1000,0.005,0,1,4,6,250,False,40,513,0.9461005076606825,False,1
40514,150,1000,0.005,0,1,4,6,250,False,40,514,0.9461005076606825,False,1
40515,150,1000,0.005,0,1,4,6,250,False,40,515,0.9461005076606825,False,1
40516,150,1000,0.005,0,1,4,6,250,False,40,516,0.9461005076606825,False,1
40517,150,1000,0.005,0,1,4,6,250,False,40,517,0.9461005076606825,False,1
40518,150,1000,0.005,0,1,4,6,250,False,40,518,0.9461005076606825,False,1
40519,150,1000,0.005,0,1,4,6,250,False,40,519,0.9461005076606825,False,1
40520,150,1000,0.005,0,1,4,6,250,False,40,520,0.9461005076606825,False,1
40521,150,1000,0.005,0,1,4,6,250,False,40,521,0.9461005076606825,False,1
40522,150,1000,0.005,0,1,4,6,250,False,40,522,0.9461005076606825,False,1
40523,150,1000,0.005,0,1,4,6,250,False,40,523,0.9461005076606825,False,1
40524,150,1000,0.005,0,1,4,6,250,False,40,524,0.9461005076606825,False,1
40525,150,1000,0.005,0,1,4,6,250,False,40,525,0.9461005076606825,False,1
40526,150,1000,0.005,0,1,4,6,250,False,40,526,0.9461005076606825,False,1
40527,150,1000,0.005,0,1,4,6,250,False,40,527,0.9461005076606825,False,1
40528,150,1000,0.005,0,1,4,6,250,False,40,528,0.9461005076606825,False,1
40529,150,1000,0.005,0,1,4,6,250,False,40,529,0.9461005076606825,False,1
40530,150,1000,0.005,0,1,4,6,250,False,40,530,0.9461005076606825,False,1
40531,150,1000,0.005,0,1,4,6,250,False,40,531,0.9461005076606825,False,0
40532,150,1000,0.005,0,1,4,6,250,False,40,532,0.9461005076606825,False,1
40533,150,1000,0.005,0,1,4,6,250,False,40,533,0.9461005076606825,False,1
40534,150,1000,0.005,0,1,4,6,250,False,40,534,0.9461005076606825,False,0
40535,150,1000,0.005,0,1,4,6,250,False,40,535,0.9461005076606825,False,1
40536,150,1000,0.005,0,1,4,6,250,False,40,536,0.9461005076606825,False,1
40537,150,1000,0.005,0,1,4,6,250,False,40,537,0.9461005076606825,False,1
40538,150,1000,0.005,0,1,4,6,250,False,40,538,0.9461005076606825,False,1
40539,150,1000,0.005,0,1,4,6,250,False,40,539,0.9461005076606825,False,1
40540,150,1000,0.005,0,1,4,6,250,False,40,540,0.9461005076606825,False,1
40541,150,1000,0.005,0,1,4,6,250,False,40,541,0.9461005076606825,False,1
40542,150,1000,0.005,0,1,4,6,250,False,40,542,0.9461005076606825,False,0
40543,150,1000,0.005,0,1,4,6,250,False,40,543,0.9461005076606825,False,1
40544,150,1000,0.005,0,1,4,6,250,False,40,544,0.9461005076606825,False,1
40545,150,1000,0.005,0,1,4,6,250,False,40,545,0.9461005076606825,False,1
40546,150,1000,0.005,0,1,4,6,250,False,40,546,0.9461005076606825,False,1
40547,150,1000,0.005,0,1,4,6,250,False,40,547,0.9461005076606825,False,1
40548,150,1000,0.005,0,1,4,6,250,False,40,548,0.9461005076606825,False,1
40549,150,1000,0.005,0,1,4,6,250,False,40,549,0.9461005076606825,False,1
40550,150,1000,0.005,0,1,4,6,250,False,40,550,0.9461005076606825,False,1
40551,150,1000,0.005,0,1,4,6,250,False,40,551,0.9461005076606825,False,1
40552,150,1000,0.005,0,1,4,6,250,False,40,552,0.9461005076606825,False,1
40553,150,1000,0.005,0,1,4,6,250,False,40,553,0.9461005076606825,False,1
40554,150,1000,0.005,0,1,4,6,250,False,40,554,0.9461005076606825,False,0
40555,150,1000,0.005,0,1,4,6,250,False,40,555,0.9461005076606825,False,1
40556,150,1000,0.005,0,1,4,6,250,False,40,556,0.9461005076606825,False,1
40557,150,1000,0.005,0,1,4,6,250,False,40,557,0.9461005076606825,False,1
40558,150,1000,0.005,0,1,4,6,250,False,40,558,0.9461005076606825,False,1
40559,150,1000,0.005,0,1,4,6,250,False,40,559,0.9461005076606825,False,0
40560,150,1000,0.005,0,1,4,6,250,False,40,560,0.9461005076606825,False,1
40561,150,1000,0.005,0,1,4,6,250,False,40,561,0.9461005076606825,False,0
40562,150,1000,0.005,0,1,4,6,250,False,40,562,0.9461005076606825,False,0
40563,150,1000,0.005,0,1,4,6,250,False,40,563,0.9461005076606825,False,1
40564,150,1000,0.005,0,1,4,6,250,False,40,564,0.9461005076606825,False,1
40565,150,1000,0.005,0,1,4,6,250,False,40,565,0.9461005076606825,False,1
40566,150,1000,0.005,0,1,4,6,250,False,40,566,0.9461005076606825,False,1
40567,150,1000,0.005,0,1,4,6,250,False,40,567,0.9461005076606825,False,1
40568,150,1000,0.005,0,1,4,6,250,False,40,568,0.9461005076606825,False,1
40569,150,1000,0.005,0,1,4,6,250,False,40,569,0.9461005076606825,False,1
40570,150,1000,0.005,0,1,4,6,250,False,40,570,0.9461005076606825,False,1
40571,150,1000,0.005,0,1,4,6,250,False,40,571,0.9461005076606825,False,1
40572,150,1000,0.005,0,1,4,6,250,False,40,572,0.9461005076606825,False,1
40573,150,1000,0.005,0,1,4,6,250,False,40,573,0.9461005076606825,False,1
40574,150,1000,0.005,0,1,4,6,250,False,40,574,0.9461005076606825,False,1
40575,150,1000,0.005,0,1,4,6,250,False,40,575,0.9461005076606825,False,1
40576,150,1000,0.005,0,1,4,6,250,False,40,576,0.9461005076606825,False,1
40577,150,1000,0.005,0,1,4,6,250,False,40,577,0.9461005076606825,False,1
40578,150,1000,0.005,0,1,4,6,250,False,40,578,0.9461005076606825,False,1
40579,150,1000,0.005,0,1,4,6,250,False,40,579,0.9461005076606825,False,1
40580,150,1000,0.005,0,1,4,6,250,False,40,580,0.9461005076606825,False,1
40581,150,1000,0.005,0,1,4,6,250,False,40,581,0.9461005076606825,False,1
40582,150,1000,0.005,0,1,4,6,250,False,40,582,0.9461005076606825,False,1
40583,150,1000,0.005,0,1,4,6,250,False,40,583,0.9461005076606825,False,1
40584,150,1000,0.005,0,1,4,6,250,False,40,584,0.9461005076606825,False,1
40585,150,1000,0.005,0,1,4,6,250,False,40,585,0.9461005076606825,False,1
40586,150,1000,0.005,0,1,4,6,250,False,40,586,0.9461005076606825,False,1
40587,150,1000,0.005,0,1,4,6,250,False,40,587,0.9461005076606825,False,1
40588,150,1000,0.005,0,1,4,6,250,False,40,588,0.9461005076606825,False,1
40589,150,1000,0.005,0,1,4,6,250,False,40,589,0.9461005076606825,False,1
40590,150,1000,0.005,0,1,4,6,250,False,40,590,0.9461005076606825,False,1
40591,150,1000,0.005,0,1,4,6,250,False,40,591,0.9461005076606825,False,1
40592,150,1000,0.005,0,1,4,6,250,False,40,592,0.9461005076606825,False,1
40593,150,1000,0.005,0,1,4,6,250,False,40,593,0.9461005076606825,False,1
40594,150,1000,0.005,0,1,4,6,250,False,40,594,0.9461005076606825,False,1
40595,150,1000,0.005,0,1,4,6,250,False,40,595,0.9461005076606825,False,1
40596,150,1000,0.005,0,1,4,6,250,False,40,596,0.9461005076606825,False,1
40597,150,1000,0.005,0,1,4,6,250,False,40,597,0.9461005076606825,False,1
40598,150,1000,0.005,0,1,4,6,250,False,40,598,0.9461005076606825,False,1
40599,150,1000,0.005,0,1,4,6,250,False,40,599,0.9461005076606825,False,1
40600,150,1000,0.005,0,1,4,6,250,False,40,600,0.9461005076606825,False,1
40601,150,1000,0.005,0,1,4,6,250,False,40,601,0.9461005076606825,False,1
40602,150,1000,0.005,0,1,4,6,250,False,40,602,0.9461005076606825,False,1
40603,150,1000,0.005,0,1,4,6,250,False,40,603,0.9461005076606825,False,1
40604,150,1000,0.005,0,1,4,6,250,False,40,604,0.9461005076606825,False,1
40605,150,1000,0.005,0,1,4,6,250,False,40,605,0.9461005076606825,False,1
40606,150,1000,0.005,0,1,4,6,250,False,40,606,0.9461005076606825,False,1
40607,150,1000,0.005,0,1,4,6,250,False,40,607,0.9461005076606825,False,1
40608,150,1000,0.005,0,1,4,6,250,False,40,608,0.9461005076606825,False,0
40609,150,1000,0.005,0,1,4,6,250,False,40,609,0.9461005076606825,False,1
40610,150,1000,0.005,0,1,4,6,250,False,40,610,0.9461005076606825,False,1
40611,150,1000,0.005,0,1,4,6,250,False,40,611,0.9461005076606825,False,1
40612,150,1000,0.005,0,1,4,6,250,False,40,612,0.9461005076606825,False,1
40613,150,1000,0.005,0,1,4,6,250,False,40,613,0.9461005076606825,False,1
40614,150,1000,0.005,0,1,4,6,250,False,40,614,0.9461005076606825,False,1
40615,150,1000,0.005,0,1,4,6,250,False,40,615,0.9461005076606825,False,1
40616,150,1000,0.005,0,1,4,6,250,False,40,616,0.9461005076606825,False,1
40617,150,1000,0.005,0,1,4,6,250,False,40,617,0.9461005076606825,False,1
40618,150,1000,0.005,0,1,4,6,250,False,40,618,0.9461005076606825,False,1
40619,150,1000,0.005,0,1,4,6,250,False,40,619,0.9461005076606825,False,1
40620,150,1000,0.005,0,1,4,6,250,False,40,620,0.9461005076606825,False,1
40621,150,1000,0.005,0,1,4,6,250,False,40,621,0.9461005076606825,False,1
40622,150,1000,0.005,0,1,4,6,250,False,40,622,0.9461005076606825,False,1
40623,150,1000,0.005,0,1,4,6,250,False,40,623,0.9461005076606825,False,1
40624,150,1000,0.005,0,1,4,6,250,False,40,624,0.9461005076606825,False,1
40625,150,1000,0.005,0,1,4,6,250,False,40,625,0.9461005076606825,False,1
40626,150,1000,0.005,0,1,4,6,250,False,40,626,0.9461005076606825,False,1
40627,150,1000,0.005,0,1,4,6,250,False,40,627,0.9461005076606825,False,1
40628,150,1000,0.005,0,1,4,6,250,False,40,628,0.9461005076606825,False,1
40629,150,1000,0.005,0,1,4,6,250,False,40,629,0.9461005076606825,False,1
40630,150,1000,0.005,0,1,4,6,250,False,40,630,0.9461005076606825,False,1
40631,150,1000,0.005,0,1,4,6,250,False,40,631,0.9461005076606825,False,1
40632,150,1000,0.005,0,1,4,6,250,False,40,632,0.9461005076606825,False,1
40633,150,1000,0.005,0,1,4,6,250,False,40,633,0.9461005076606825,False,1
40634,150,1000,0.005,0,1,4,6,250,False,40,634,0.9461005076606825,False,1
40635,150,1000,0.005,0,1,4,6,250,False,40,635,0.9461005076606825,False,1
40636,150,1000,0.005,0,1,4,6,250,False,40,636,0.9461005076606825,False,1
40637,150,1000,0.005,0,1,4,6,250,False,40,637,0.9461005076606825,False,1
40638,150,1000,0.005,0,1,4,6,250,False,40,638,0.9461005076606825,False,1
40639,150,1000,0.005,0,1,4,6,250,False,40,639,0.9461005076606825,False,1
40640,150,1000,0.005,0,1,4,6,250,False,40,640,0.9461005076606825,False,1
40641,150,1000,0.005,0,1,4,6,250,False,40,641,0.9461005076606825,False,1
40642,150,1000,0.005,0,1,4,6,250,False,40,642,0.9461005076606825,False,1
40643,150,1000,0.005,0,1,4,6,250,False,40,643,0.9461005076606825,False,1
40644,150,1000,0.005,0,1,4,6,250,False,40,644,0.9461005076606825,False,1
40645,150,1000,0.005,0,1,4,6,250,False,40,645,0.9461005076606825,False,1
40646,150,1000,0.005,0,1,4,6,250,False,40,646,0.9461005076606825,False,1
40647,150,1000,0.005,0,1,4,6,250,False,40,647,0.9461005076606825,False,1
40648,150,1000,0.005,0,1,4,6,250,False,40,648,0.9461005076606825,False,1
40649,150,1000,0.005,0,1,4,6,250,False,40,649,0.9461005076606825,False,1
40650,150,1000,0.005,0,1,4,6,250,False,40,650,0.9461005076606825,False,1
40651,150,1000,0.005,0,1,4,6,250,False,40,651,0.9461005076606825,False,1
40652,150,1000,0.005,0,1,4,6,250,False,40,652,0.9461005076606825,False,1
40653,150,1000,0.005,0,1,4,6,250,False,40,653,0.9461005076606825,False,0
40654,150,1000,0.005,0,1,4,6,250,False,40,654,0.9461005076606825,False,0
40655,150,1000,0.005,0,1,4,6,250,False,40,655,0.9461005076606825,False,1
40656,150,1000,0.005,0,1,4,6,250,False,40,656,0.9461005076606825,False,0
40657,150,1000,0.005,0,1,4,6,250,False,40,657,0.9461005076606825,False,1
40658,150,1000,0.005,0,1,4,6,250,False,40,658,0.9461005076606825,False,1
40659,150,1000,0.005,0,1,4,6,250,False,40,659,0.9461005076606825,False,1
40660,150,1000,0.005,0,1,4,6,250,False,40,660,0.9461005076606825,False,1
40661,150,1000,0.005,0,1,4,6,250,False,40,661,0.9461005076606825,False,1
40662,150,1000,0.005,0,1,4,6,250,False,40,662,0.9461005076606825,False,1
40663,150,1000,0.005,0,1,4,6,250,False,40,663,0.9461005076606825,False,1
40664,150,1000,0.005,0,1,4,6,250,False,40,664,0.9461005076606825,False,1
40665,150,1000,0.005,0,1,4,6,250,False,40,665,0.9461005076606825,False,1
40666,150,1000,0.005,0,1,4,6,250,False,40,666,0.9461005076606825,False,1
40667,150,1000,0.005,0,1,4,6,250,False,40,667,0.9461005076606825,False,1
40668,150,1000,0.005,0,1,4,6,250,False,40,668,0.9461005076606825,False,1
40669,150,1000,0.005,0,1,4,6,250,False,40,669,0.6528958027403987,True,1
40670,150,1000,0.005,0,1,4,6,250,False,40,670,0.6528958027403987,False,1
40671,150,1000,0.005,0,1,4,6,250,False,40,671,0.6528958027403987,False,0
40672,150,1000,0.005,0,1,4,6,250,False,40,672,0.6528958027403987,False,0
40673,150,1000,0.005,0,1,4,6,250,False,40,673,0.6528958027403987,False,0
40674,150,1000,0.005,0,1,4,6,250,False,40,674,0.6528958027403987,False,1
40675,150,1000,0.005,0,1,4,6,250,False,40,675,0.6528958027403987,False,1
40676,150,1000,0.005,0,1,4,6,250,False,40,676,0.6528958027403987,False,1
40677,150,1000,0.005,0,1,4,6,250,False,40,677,0.6528958027403987,False,1
40678,150,1000,0.005,0,1,4,6,250,False,40,678,0.6528958027403987,False,0
40679,150,1000,0.005,0,1,4,6,250,False,40,679,0.6528958027403987,False,1
40680,150,1000,0.005,0,1,4,6,250,False,40,680,0.6528958027403987,False,0
40681,150,1000,0.005,0,1,4,6,250,False,40,681,0.6528958027403987,False,1
40682,150,1000,0.005,0,1,4,6,250,False,40,682,0.6528958027403987,False,0
40683,150,1000,0.005,0,1,4,6,250,False,40,683,0.6528958027403987,False,1
40684,150,1000,0.005,0,1,4,6,250,False,40,684,0.6528958027403987,False,0
40685,150,1000,0.005,0,1,4,6,250,False,40,685,0.6528958027403987,False,0
40686,150,1000,0.005,0,1,4,6,250,False,40,686,0.6528958027403987,False,0
40687,150,1000,0.005,0,1,4,6,250,False,40,687,0.6528958027403987,False,0
40688,150,1000,0.005,0,1,4,6,250,False,40,688,0.6528958027403987,False,1
40689,150,1000,0.005,0,1,4,6,250,False,40,689,0.6528958027403987,False,1
40690,150,1000,0.005,0,1,4,6,250,False,40,690,0.6528958027403987,False,1
40691,150,1000,0.005,0,1,4,6,250,False,40,691,0.6528958027403987,False,1
40692,150,1000,0.005,0,1,4,6,250,False,40,692,0.6528958027403987,False,0
40693,150,1000,0.005,0,1,4,6,250,False,40,693,0.6528958027403987,False,0
40694,150,1000,0.005,0,1,4,6,250,False,40,694,0.6528958027403987,False,1
40695,150,1000,0.005,0,1,4,6,250,False,40,695,0.6528958027403987,False,1
40696,150,1000,0.005,0,1,4,6,250,False,40,696,0.6528958027403987,False,1
40697,150,1000,0.005,0,1,4,6,250,False,40,697,0.6528958027403987,False,1
40698,150,1000,0.005,0,1,4,6,250,False,40,698,0.6528958027403987,False,1
40699,150,1000,0.005,0,1,4,6,250,False,40,699,0.6528958027403987,False,1
40700,150,1000,0.005,0,1,4,6,250,False,40,700,0.6528958027403987,False,1
40701,150,1000,0.005,0,1,4,6,250,False,40,701,0.6528958027403987,False,1
40702,150,1000,0.005,0,1,4,6,250,False,40,702,0.6528958027403987,False,1
40703,150,1000,0.005,0,1,4,6,250,False,40,703,0.6528958027403987,False,0
40704,150,1000,0.005,0,1,4,6,250,False,40,704,0.6528958027403987,False,0
40705,150,1000,0.005,0,1,4,6,250,False,40,705,0.6528958027403987,False,1
40706,150,1000,0.005,0,1,4,6,250,False,40,706,0.6528958027403987,False,1
40707,150,1000,0.005,0,1,4,6,250,False,40,707,0.6528958027403987,False,1
40708,150,1000,0.005,0,1,4,6,250,False,40,708,0.6528958027403987,False,1
40709,150,1000,0.005,0,1,4,6,250,False,40,709,0.6528958027403987,False,1
40710,150,1000,0.005,0,1,4,6,250,False,40,710,0.6528958027403987,False,0
40711,150,1000,0.005,0,1,4,6,250,False,40,711,0.6528958027403987,False,1
40712,150,1000,0.005,0,1,4,6,250,False,40,712,0.6528958027403987,False,1
40713,150,1000,0.005,0,1,4,6,250,False,40,713,0.6528958027403987,False,0
40714,150,1000,0.005,0,1,4,6,250,False,40,714,0.6528958027403987,False,1
40715,150,1000,0.005,0,1,4,6,250,False,40,715,0.6528958027403987,False,1
40716,150,1000,0.005,0,1,4,6,250,False,40,716,0.6528958027403987,False,1
40717,150,1000,0.005,0,1,4,6,250,False,40,717,0.6528958027403987,False,0
40718,150,1000,0.005,0,1,4,6,250,False,40,718,0.6528958027403987,False,1
40719,150,1000,0.005,0,1,4,6,250,False,40,719,0.6528958027403987,False,1
40720,150,1000,0.005,0,1,4,6,250,False,40,720,0.6528958027403987,False,0
40721,150,1000,0.005,0,1,4,6,250,False,40,721,0.6528958027403987,False,0
40722,150,1000,0.005,0,1,4,6,250,False,40,722,0.6528958027403987,False,1
40723,150,1000,0.005,0,1,4,6,250,False,40,723,0.6528958027403987,False,1
40724,150,1000,0.005,0,1,4,6,250,False,40,724,0.6528958027403987,False,1
40725,150,1000,0.005,0,1,4,6,250,False,40,725,0.6528958027403987,False,1
40726,150,1000,0.005,0,1,4,6,250,False,40,726,0.6528958027403987,False,1
40727,150,1000,0.005,0,1,4,6,250,False,40,727,0.6528958027403987,False,1
40728,150,1000,0.005,0,1,4,6,250,False,40,728,0.6528958027403987,False,1
40729,150,1000,0.005,0,1,4,6,250,False,40,729,0.6528958027403987,False,1
40730,150,1000,0.005,0,1,4,6,250,False,40,730,0.6528958027403987,False,0
40731,150,1000,0.005,0,1,4,6,250,False,40,731,0.6528958027403987,False,1
40732,150,1000,0.005,0,1,4,6,250,False,40,732,0.6528958027403987,False,1
40733,150,1000,0.005,0,1,4,6,250,False,40,733,0.6528958027403987,False,1
40734,150,1000,0.005,0,1,4,6,250,False,40,734,0.6528958027403987,False,1
40735,150,1000,0.005,0,1,4,6,250,False,40,735,0.6528958027403987,False,0
40736,150,1000,0.005,0,1,4,6,250,False,40,736,0.6528958027403987,False,1
40737,150,1000,0.005,0,1,4,6,250,False,40,737,0.6528958027403987,False,1
40738,150,1000,0.005,0,1,4,6,250,False,40,738,0.6528958027403987,False,1
40739,150,1000,0.005,0,1,4,6,250,False,40,739,0.6528958027403987,False,1
40740,150,1000,0.005,0,1,4,6,250,False,40,740,0.6528958027403987,False,1
40741,150,1000,0.005,0,1,4,6,250,False,40,741,0.6528958027403987,False,1
40742,150,1000,0.005,0,1,4,6,250,False,40,742,0.6528958027403987,False,1
40743,150,1000,0.005,0,1,4,6,250,False,40,743,0.3079804934461371,True,0
40744,150,1000,0.005,0,1,4,6,250,False,40,744,0.3079804934461371,False,1
40745,150,1000,0.005,0,1,4,6,250,False,40,745,0.3079804934461371,False,1
40746,150,1000,0.005,0,1,4,6,250,False,40,746,0.3079804934461371,False,1
40747,150,1000,0.005,0,1,4,6,250,False,40,747,0.3079804934461371,False,0
40748,150,1000,0.005,0,1,4,6,250,False,40,748,0.3079804934461371,False,0
40749,150,1000,0.005,0,1,4,6,250,False,40,749,0.3079804934461371,False,0
40750,150,1000,0.005,0,1,4,6,250,False,40,750,0.3079804934461371,False,0
40751,150,1000,0.005,0,1,4,6,250,False,40,751,0.3079804934461371,False,1
40752,150,1000,0.005,0,1,4,6,250,False,40,752,0.3079804934461371,False,0
40753,150,1000,0.005,0,1,4,6,250,False,40,753,0.3079804934461371,False,0
40754,150,1000,0.005,0,1,4,6,250,False,40,754,0.3079804934461371,False,1
40755,150,1000,0.005,0,1,4,6,250,False,40,755,0.3079804934461371,False,0
40756,150,1000,0.005,0,1,4,6,250,False,40,756,0.3079804934461371,False,1
40757,150,1000,0.005,0,1,4,6,250,False,40,757,0.3079804934461371,False,0
40758,150,1000,0.005,0,1,4,6,250,False,40,758,0.3079804934461371,False,1
40759,150,1000,0.005,0,1,4,6,250,False,40,759,0.3079804934461371,False,0
40760,150,1000,0.005,0,1,4,6,250,False,40,760,0.3079804934461371,False,0
40761,150,1000,0.005,0,1,4,6,250,False,40,761,0.3079804934461371,False,1
40762,150,1000,0.005,0,1,4,6,250,False,40,762,0.3079804934461371,False,1
40763,150,1000,0.005,0,1,4,6,250,False,40,763,0.3079804934461371,False,0
40764,150,1000,0.005,0,1,4,6,250,False,40,764,0.3079804934461371,False,1
40765,150,1000,0.005,0,1,4,6,250,False,40,765,0.3079804934461371,False,1
40766,150,1000,0.005,0,1,4,6,250,False,40,766,0.3079804934461371,False,0
40767,150,1000,0.005,0,1,4,6,250,False,40,767,0.3079804934461371,False,0
40768,150,1000,0.005,0,1,4,6,250,False,40,768,0.3079804934461371,False,0
